id,character,dialog,next_event_id,next_event,name,chapter
811,REY HOLDRIC,They're... busy.,812,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 71,INT. TORRE DEL CASTILLO - ATARDECER
812,JUGADOR,"""Busy""? Busy with what, exactly?",813,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 72,INT. TORRE DEL CASTILLO - ATARDECER
813,REY HOLDRIC,"Busy, spending every minute of their life like they never had before.",814,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 73,INT. TORRE DEL CASTILLO - ATARDECER
814,REY HOLDRIC,Busy creating the total work...,815,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 74,INT. TORRE DEL CASTILLO - ATARDECER
815,JUGADOR,What are all these people doing here?,816,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 75,INT. TORRE DEL CASTILLO - ATARDECER
816,REY HOLDRIC,They're doing the most beautiful thing a human being can do.,817,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 76,INT. TORRE DEL CASTILLO - ATARDECER
817,REY HOLDRIC,They're... creating.,818,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 77,INT. TORRE DEL CASTILLO - ATARDECER
818,REY HOLDRIC,Specifically...,819,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 78,INT. TORRE DEL CASTILLO - ATARDECER
819,JUGADOR,"Don't you dare silence them, you scoundrel!",820,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 79,INT. TORRE DEL CASTILLO - ATARDECER
820,REY HOLDRIC,"Ha! Who do you think you are, bastard?",821,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 80,INT. TORRE DEL CASTILLO - ATARDECER
821,REY HOLDRIC,Who do you think you're talking to?,822,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 81,INT. TORRE DEL CASTILLO - ATARDECER
822,REY HOLDRIC,"I only protect them, as every king must.",823,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 82,INT. TORRE DEL CASTILLO - ATARDECER
823,REY HOLDRIC,I protect them from any distraction.,824,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 83,INT. TORRE DEL CASTILLO - ATARDECER
824,REY HOLDRIC,From anything that pulls them even slightly away from our goal...,825,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 84,INT. TORRE DEL CASTILLO - ATARDECER
825,REY HOLDRIC,The Gesamtkunstwerk!,826,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 85,INT. TORRE DEL CASTILLO - ATARDECER
826,REY HOLDRIC,"Dancers, musicians, poets, writers...",827,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 86,INT. TORRE DEL CASTILLO - ATARDECER
827,REY HOLDRIC,"Painters, sculptors, architects...",828,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 87,INT. TORRE DEL CASTILLO - ATARDECER
828,REY HOLDRIC,And even my royal guard!,829,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 88,INT. TORRE DEL CASTILLO - ATARDECER
829,REY HOLDRIC,"All together, under my sovereign direction, to create something unique and transcendental!",830,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 89,INT. TORRE DEL CASTILLO - ATARDECER
830,REY HOLDRIC,Something that will make us eternal!,831,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 90,INT. TORRE DEL CASTILLO - ATARDECER
831,REY HOLDRIC,And now you too can contribute your art to my work...,832,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 91,INT. TORRE DEL CASTILLO - ATARDECER
832,REY HOLDRIC,"And your hands, of course.",833,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 92,INT. TORRE DEL CASTILLO - ATARDECER
833,REY HOLDRIC,"Take paper from that pile, and... make yourselves comfortable.",834,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 93,INT. TORRE DEL CASTILLO - ATARDECER
834,REY HOLDRIC,No one will leave this place until my creation is finished.,835,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 94,INT. TORRE DEL CASTILLO - ATARDECER
835,JUGADOR,Over my dead body!,836,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 95,INT. TORRE DEL CASTILLO - ATARDECER
836,LIRIA,"Well said, NAME!",837,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 96,INT. TORRE DEL CASTILLO - ATARDECER
837,REY HOLDRIC,Ha!,838,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 97,INT. TORRE DEL CASTILLO - ATARDECER
838,REY HOLDRIC,What a brave statement!,839,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 98,INT. TORRE DEL CASTILLO - ATARDECER
839,REY HOLDRIC,You must be very powerful to utter such recklessness...,840,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 99,INT. TORRE DEL CASTILLO - ATARDECER
840,REY HOLDRIC,...Or very foolish.,841,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 100,INT. TORRE DEL CASTILLO - ATARDECER
841,REY HOLDRIC,"Either way, I won't let you steal one more second of my precious time.",842,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 101,INT. TORRE DEL CASTILLO - ATARDECER
842,REY HOLDRIC,"En garde, ignoramuses!",843,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 102,INT. TORRE DEL CASTILLO - ATARDECER
843,LIRIA,They say you fight fire with more fire...,844,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 103,INT. TORRE DEL CASTILLO - ATARDECER
844,LIRIA,"This is our chance, NAME.",845,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 104,INT. TORRE DEL CASTILLO - ATARDECER
845,LIRIA,Let's turn his work to ashes!,846,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 105,INT. TORRE DEL CASTILLO - ATARDECER
846,JUGADOR,Free your people and no blood will be spilled.,847,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 106,INT. TORRE DEL CASTILLO - ATARDECER
847,REY HOLDRIC,Ha!,848,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 107,INT. TORRE DEL CASTILLO - ATARDECER
848,REY HOLDRIC,Is that a threat?,849,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 108,INT. TORRE DEL CASTILLO - ATARDECER
849,REY HOLDRIC,Or are you so foolish you think you're in a position to negotiate?,850,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 109,INT. TORRE DEL CASTILLO - ATARDECER
850,REY HOLDRIC,The only blood that will be spilled here...,851,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 110,INT. TORRE DEL CASTILLO - ATARDECER
851,REY HOLDRIC,Will be yours!,852,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 111,INT. TORRE DEL CASTILLO - ATARDECER
852,JUGADOR,Liria... we have to get out of here!,853,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 112,INT. TORRE DEL CASTILLO - ATARDECER
853,LIRIA,But... what?!,854,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 113,INT. TORRE DEL CASTILLO - ATARDECER
854,LIRIA,"What are you saying, NAME?!",855,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 114,INT. TORRE DEL CASTILLO - ATARDECER
855,LIRIA,"We have to free all these people, no matter what!",856,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 115,INT. TORRE DEL CASTILLO - ATARDECER
856,LIRIA,...,857,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 116,INT. TORRE DEL CASTILLO - ATARDECER
857,LIRIA,Ah...,858,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 117,INT. TORRE DEL CASTILLO - ATARDECER
858,LIRIA,Divinity... forgive me for this...,859,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 118,INT. TORRE DEL CASTILLO - ATARDECER
859,LIRIA,"Come on, let's take advantage of the door still being open!",860,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 119,INT. TORRE DEL CASTILLO - ATARDECER
860,LIRIA,Follow me!,861,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 120,INT. TORRE DEL CASTILLO - ATARDECER
861,"HOLDRIC, THE UNRESTING",Your mind wanders... Mine does not.,862,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 121,INT. TORRE DEL CASTILLO - ATARDECER
862,HOLDRIC,I don't understand...,863,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 122,INT. TORRE DEL CASTILLO - ATARDECER
863,HOLDRIC,"*cough, cough*",864,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 123,INT. TORRE DEL CASTILLO - ATARDECER
864,HOLDRIC,What are you doing?!,865,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 124,INT. TORRE DEL CASTILLO - ATARDECER
865,HOLDRIC,Are you aware of what you're doing?!,866,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 125,INT. TORRE DEL CASTILLO - ATARDECER
866,HOLDRIC,You could be part of something enormous...,867,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 126,INT. TORRE DEL CASTILLO - ATARDECER
867,HOLDRIC,You could be history!,868,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 127,INT. TORRE DEL CASTILLO - ATARDECER
868,HOLDRIC,Take part in the greatest work of art ever created by humanity!,869,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 128,INT. TORRE DEL CASTILLO - ATARDECER
869,HOLDRIC,"I offered you my hand... the hand of a visionary, of a messiah.",870,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 129,INT. TORRE DEL CASTILLO - ATARDECER
870,HOLDRIC,And you thank me... like this?!,871,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 130,INT. TORRE DEL CASTILLO - ATARDECER
871,HOLDRIC,Like this?!,872,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 131,INT. TORRE DEL CASTILLO - ATARDECER
872,HOLDRIC,Ahg!,873,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 132,INT. TORRE DEL CASTILLO - ATARDECER
873,HOLDRIC,Who do you think you are?!,874,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 133,INT. TORRE DEL CASTILLO - ATARDECER
874,HOLDRIC,"*cough, cough*",875,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 134,INT. TORRE DEL CASTILLO - ATARDECER
875,HOLDRIC,Ough...,876,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 135,INT. TORRE DEL CASTILLO - ATARDECER
876,LIRIA,Uh...,877,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 136,INT. TORRE DEL CASTILLO - ATARDECER
877,LIRIA,He collapsed...,878,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 137,INT. TORRE DEL CASTILLO - ATARDECER
878,LIRIA,"Looks like we won, NAME.",879,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 138,INT. TORRE DEL CASTILLO - ATARDECER
879,LIRIA,But there's no doubt he was a tough opponent.,880,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 139,INT. TORRE DEL CASTILLO - ATARDECER
880,LIRIA,Are you alright?,881,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 140,INT. TORRE DEL CASTILLO - ATARDECER
881,JUGADOR,I've got a few scratches... but nothing to worry about.,882,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 141,INT. TORRE DEL CASTILLO - ATARDECER
882,LIRIA,Let me take a look...,883,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 142,INT. TORRE DEL CASTILLO - ATARDECER
883,LIRIA,Maybe I can help you heal.,884,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 143,INT. TORRE DEL CASTILLO - ATARDECER
884,JUGADOR,Where's the main course?,885,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 144,INT. TORRE DEL CASTILLO - ATARDECER
885,LIRIA,"Heh, heh!",886,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 145,INT. TORRE DEL CASTILLO - ATARDECER
886,LIRIA,How can you have humor at a time like this?,887,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 146,INT. TORRE DEL CASTILLO - ATARDECER
887,JUGADOR,I'm completely devastated.,888,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 147,INT. TORRE DEL CASTILLO - ATARDECER
888,LIRIA,Well... you look just fine to me!,889,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 148,INT. TORRE DEL CASTILLO - ATARDECER
889,LIRIA,Are you sure you're not exaggerating?,890,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 149,INT. TORRE DEL CASTILLO - ATARDECER
890,LIRIA,"Jokes aside, I have to admit his tenacity in battle is totally on par with his psychopathy.",891,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 150,INT. TORRE DEL CASTILLO - ATARDECER
891,LIRIA,"Let's get out of here quickly, and let me help you heal.",892,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 151,INT. TORRE DEL CASTILLO - ATARDECER
892,LIRIA,You'll be as good as new in no time.,893,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 152,INT. TORRE DEL CASTILLO - ATARDECER
893,VOZ ENTRISTECIDA,Ugh...,894,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 153,INT. TORRE DEL CASTILLO - ATARDECER
894,LIRIA,Huh...?,895,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 154,INT. TORRE DEL CASTILLO - ATARDECER
895,LIRIA,What is...?,896,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 155,INT. TORRE DEL CASTILLO - ATARDECER
896,LIRIA,NAME! The prisoners!,897,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 156,INT. TORRE DEL CASTILLO - ATARDECER
897,LIRIA,Let's go talk to them.,898,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 157,INT. TORRE DEL CASTILLO - ATARDECER
898,LIRIA,"They're free from Holdric's claws, but...",899,CONVERSATION,INT. TORRE DEL CASTILLO - ATARDECER 158,INT. TORRE DEL CASTILLO - ATARDECER
899,LIRIA,We still have to find out what happened!,,END,INT. TORRE DEL CASTILLO - ATARDECER 159,INT. TORRE DEL CASTILLO - ATARDECER
900,REY HOLDRIC,…,901,CONVERSATION,INT. TORRE DEL CASTILLO - ANOCHECER 1,INT. TORRE DEL CASTILLO - ANOCHECER
901,REY HOLDRIC,Huh?,902,CONVERSATION,INT. TORRE DEL CASTILLO - ANOCHECER 2,INT. TORRE DEL CASTILLO - ANOCHECER
902,REY HOLDRIC,"HA, HA, HA, HA!",903,CONVERSATION,INT. TORRE DEL CASTILLO - ANOCHECER 3,INT. TORRE DEL CASTILLO - ANOCHECER
903,REY HOLDRIC,I can't believe it!,904,CONVERSATION,INT. TORRE DEL CASTILLO - ANOCHECER 4,INT. TORRE DEL CASTILLO - ANOCHECER
904,REY HOLDRIC,Are the rats coming back for their cheese?,905,CONVERSATION,INT. TORRE DEL CASTILLO - ANOCHECER 5,INT. TORRE DEL CASTILLO - ANOCHECER
905,REY HOLDRIC,"I see the Divinity has taken pity on you, and has insisted on granting us a fate utterly enviable.",906,CONVERSATION,INT. TORRE DEL CASTILLO - ANOCHECER 6,INT. TORRE DEL CASTILLO - ANOCHECER
906,REY HOLDRIC,"For some reason, it wants you to be part of my ""magnum opus"".",907,CONVERSATION,INT. TORRE DEL CASTILLO - ANOCHECER 7,INT. TORRE DEL CASTILLO - ANOCHECER
907,REY HOLDRIC,Uhm… All right…,908,CONVERSATION,INT. TORRE DEL CASTILLO - ANOCHECER 8,INT. TORRE DEL CASTILLO - ANOCHECER
908,REY HOLDRIC,"A good king must accept into his bosom even the most unfortunate, isn't that right?",909,CONVERSATION,INT. TORRE DEL CASTILLO - ANOCHECER 9,INT. TORRE DEL CASTILLO - ANOCHECER
909,REY HOLDRIC,Though this time we'll leave you the worst parts…,910,CONVERSATION,INT. TORRE DEL CASTILLO - ANOCHECER 10,INT. TORRE DEL CASTILLO - ANOCHECER
910,LIRIA,"Come on, move!",911,CONVERSATION,INT. TORRE DEL CASTILLO - ANOCHECER 11,INT. TORRE DEL CASTILLO - ANOCHECER
911,LIRIA,"Oh, we're going to move, all right…",912,CONVERSATION,INT. TORRE DEL CASTILLO - ANOCHECER 12,INT. TORRE DEL CASTILLO - ANOCHECER
912,LIRIA,You don't want art? Well… let's dance!,,END,INT. TORRE DEL CASTILLO - ANOCHECER 13,INT. TORRE DEL CASTILLO - ANOCHECER
913,LIRIA,NAME... Charge!,,END,1,
914,GUARDA REAL,Ugh...,915,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 1,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
915,GUARDA REAL,You...,916,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 2,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
916,GUARDA REAL,Have you... have you dealt with Holdric?,917,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 3,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
917,JUGADOR,That's right. You're free!,918,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 4,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
918,GUARDA REAL,No... It can't be...,919,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 5,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
919,GUARDA REAL,Praise be to the Divine...,920,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 6,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
920,GUARDA REAL,How could we ever thank you for such a deed?,921,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 7,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
921,GUARDA REAL,And how did you make it to us?,922,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 8,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
922,GUARDA REAL,Ugh...,923,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 9,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
923,GUARDA REAL,Forgive my impertinence...,924,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 10,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
924,GUARDA REAL,I should introduce myself first.,925,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 11,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
925,JUGADOR,Yes... and you're next.,926,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 12,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
926,GUARDA REAL,What...?!,927,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 13,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
927,LIRIA,NAME!,928,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 14,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
928,LIRIA,What are you saying?!,929,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 15,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
929,LIRIA,This is one of your jokes... right?!,930,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 16,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
930,LIRIA,Ugh...,931,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 17,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
931,LIRIA,"Forgive us, sir... My companion was only trying to break the ice...",932,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 18,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
932,LIRIA,"We come in peace, truly.",933,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 19,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
933,LIRIA,"We have no intention of fighting you, nor anyone present.",934,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 20,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
934,LIRIA,Whom do we have the honor of speaking with?,935,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 21,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
935,GUARDA REAL,Oh... Thank goodness...,936,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 22,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
936,JUGADOR,I'm the one asking the questions here.,937,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 23,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
937,GUARDA REAL,"Uh, of course... Forgive me...",938,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 24,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
938,LIRIA,"Hey, NAME! Don't push him around!",939,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 25,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
939,LIRIA,Look at him closely...,940,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 26,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
940,LIRIA,"He's completely exhausted, along with the rest of the prisoners.",941,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 27,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
941,LIRIA,He's no threat.,942,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 28,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
942,LIRIA,"If anything, he seems quite the opposite...",943,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 29,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
943,LIRIA,I think all these people need support and understanding.,944,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 30,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
944,LIRIA,Ahem...,945,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 31,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
945,LIRIA,"Pardon me, sir... There's no doubt your garments don't match those of just any prisoner.",946,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 32,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
946,LIRIA,Could you identify yourself?,947,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 33,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
947,GUARDA REAL,Of course... Forgive the discourtesy.,948,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 34,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
948,GUARDA REAL,I am the Commander of the Royal Guard of the City of Vigilaris.,949,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 35,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
949,GUARDA REAL,"... Or, at least, that was my title.",950,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 36,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
950,GUARDA REAL,We've been locked up in this tower for weeks.,951,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 37,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
951,GUARDA REAL,Weeks that have felt like whole years.,952,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 38,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
952,GUARDA REAL,"Entire days without sleep, our supplies at the limit...",953,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 39,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
953,GUARDA REAL,And all our strength spent on that megalomaniacal creation...,954,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 40,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
954,GUARDA REAL,The whim of a tyrant.,955,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 41,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
955,GUARDA REAL,This situation is a disgrace to the title I bear...,956,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 42,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
956,GUARDA REAL,But no one could have foreseen this would happen.,957,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 43,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
957,JUGADOR,How did you end up here?,958,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 44,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
958,GUARDA REAL,Ugh...,959,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 45,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
959,GUARDA REAL,It's a rather long story...,960,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 46,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
960,GUARDA REAL,"I don't know if you've had the chance to walk through our city recently, but...",961,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 47,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
961,JUGADOR,What happened in the city?,962,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 48,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
962,GUARDA REAL,"Ugh, you see...",963,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 49,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
963,GUARDA REAL,"I don't know if you've visited it recently, but...",964,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 50,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
964,GUARDA REAL,It's been completely razed.,965,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 51,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
965,GUARDA REAL,I still don't quite understand how it could have happened...,966,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 52,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
966,GUARDA REAL,"Because until just a few days ago, calm reigned in our city.",967,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 53,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
967,GUARDA REAL,"Despite the bustle and trade, Vigilaris was, at its core, a quiet city.",968,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 54,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
968,GUARDA REAL,"But... one ordinary day, the first light of dawn brought the darkest fate.",969,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 55,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
969,GUARDA REAL,I'd never seen a siege like that... Never.,970,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 56,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
970,GUARDA REAL,"As Commander, I tried to devise a defense plan to stop their advance.",971,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 57,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
971,GUARDA REAL,"But before we could even sound our horns, the horde had already reached the city gates.",972,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 58,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
